x,y,z,estimate,variance
270.00,-300.00,1880.00,2.03416,1.81235
-10.00,-280.00,1880.00,0.15379,1.87002
10.00,-280.00,1880.00,0.20224,1.73778
30.00,-280.00,1880.00,0.20817,1.70653
50.00,-280.00,1880.00,0.69570,1.64833
70.00,-280.00,1880.00,1.25255,1.37150
90.00,-280.00,1880.00,1.40384,1.33712
110.00,-280.00,1880.00,1.54189,1.33044
130.00,-280.00,1880.00,1.93585,1.32380
150.00,-280.00,1880.00,1.81799,1.32417
170.00,-280.00,1880.00,1.64891,1.33115
190.00,-280.00,1880.00,1.63290,1.33809
210.00,-280.00,1880.00,1.64203,1.35237
230.00,-280.00,1880.00,1.73503,1.36922
250.00,-280.00,1880.00,1.47031,1.41401
270.00,-280.00,1880.00,2.20850,1.77190
290.00,-280.00,1880.00,2.03416,1.81235
10.00,-260.00,1880.00,0.09633,1.77190
30.00,-260.00,1880.00,0.20817,1.70653
50.00,-260.00,1880.00,0.93666,1.40365
70.00,-260.00,1880.00,1.38629,1.35237
90.00,-260.00,1880.00,1.46115,1.33809
110.00,-260.00,1880.00,1.81799,1.32417
130.00,-260.00,1880.00,1.81799,1.32417
150.00,-260.00,1880.00,1.57092,1.32380
170.00,-260.00,1880.00,1.43152,1.32275
190.00,-260.00,1880.00,1.57816,1.33712
210.00,-260.00,1880.00,1.55933,1.34407
230.00,-260.00,1880.00,1.75046,1.37150
250.00,-260.00,1880.00,3.08720,1.67687
270.00,-260.00,1880.00,2.29530,1.70653
290.00,-260.00,1880.00,2.20850,1.77190
310.00,-260.00,1880.00,1.99979,1.87002
10.00,-240.00,1880.00,0.11223,1.81235
30.00,-240.00,1880.00,0.20224,1.73778
50.00,-240.00,1880.00,1.01108,1.38990
70.00,-240.00,1880.00,1.12645,1.35301
90.00,-240.00,1880.00,1.69394,1.33844
110.00,-240.00,1880.00,2.44950,1.24896
130.00,-240.00,1880.00,2.37659,1.24856
150.00,-240.00,1880.00,1.89710,1.24320
170.00,-240.00,1880.00,1.89710,1.24320
190.00,-240.00,1880.00,1.79069,1.24249
210.00,-240.00,1880.00,1.64571,1.24151
230.00,-240.00,1880.00,2.08419,1.26621
250.00,-240.00,1880.00,3.69971,1.39381
270.00,-240.00,1880.00,3.08720,1.67687
290.00,-240.00,1880.00,2.02651,1.73778
310.00,-240.00,1880.00,2.03416,1.81235
30.00,-220.00,1880.00,0.11223,1.81235
50.00,-220.00,1880.00,1.07414,1.38663
70.00,-220.00,1880.00,2.19485,1.26127
90.00,-220.00,1880.00,1.93727,1.24371
110.00,-220.00,1880.00,1.78094,1.24246
130.00,-220.00,1880.00,1.71001,1.24195
150.00,-220.00,1880.00,1.69558,1.24197
170.00,-220.00,1880.00,1.69558,1.24197
190.00,-220.00,1880.00,1.64414,1.24252
210.00,-220.00,1880.00,1.65623,1.24791
230.00,-220.00,1880.00,2.22014,1.33626
250.00,-220.00,1880.00,2.44674,1.35242
270.00,-220.00,1880.00,2.92850,1.38128
290.00,-220.00,1880.00,2.29530,1.70653
310.00,-220.00,1880.00,2.20850,1.77190
10.00,-200.00,1880.00,0.53355,1.87002
30.00,-200.00,1880.00,0.42612,1.46525
50.00,-200.00,1880.00,0.98276,1.27204
70.00,-200.00,1880.00,1.28192,1.19661
90.00,-200.00,1880.00,1.41319,1.19751
110.00,-200.00,1880.00,1.67639,1.24251
130.00,-200.00,1880.00,1.65959,1.24326
150.00,-200.00,1880.00,1.70262,1.24868
170.00,-200.00,1880.00,1.70262,1.24868
190.00,-200.00,1880.00,2.02873,1.32325
210.00,-200.00,1880.00,2.02873,1.32325
230.00,-200.00,1880.00,2.02873,1.32325
250.00,-200.00,1880.00,2.24402,1.33767
270.00,-200.00,1880.00,2.53825,1.36132
290.00,-200.00,1880.00,2.48613,1.39056
310.00,-200.00,1880.00,2.20850,1.77190
-10.00,-180.00,1880.00,0.49374,1.81235
10.00,-180.00,1880.00,0.49374,1.81235
30.00,-180.00,1880.00,0.41262,1.77190
50.00,-180.00,1880.00,1.55284,1.26207
70.00,-180.00,1880.00,1.24954,1.19762
90.00,-180.00,1880.00,1.51221,1.19856
110.00,-180.00,1880.00,1.68013,1.24912
130.00,-180.00,1880.00,2.14395,1.32436
150.00,-180.00,1880.00,2.14395,1.32436
170.00,-180.00,1880.00,2.14395,1.32436
190.00,-180.00,1880.00,2.14395,1.32436
210.00,-180.00,1880.00,2.14395,1.32436
230.00,-180.00,1880.00,2.14395,1.32436
250.00,-180.00,1880.00,2.14395,1.32436
270.00,-180.00,1880.00,2.40584,1.35371
290.00,-180.00,1880.00,2.18911,1.37861
310.00,-180.00,1880.00,3.36711,1.43646
-30.00,-160.00,1880.00,0.49374,1.81235
-10.00,-160.00,1880.00,0.41262,1.77190
10.00,-160.00,1880.00,0.28631,1.73778
30.00,-160.00,1880.00,2.23120,1.42455
50.00,-160.00,1880.00,1.37953,1.25805
70.00,-160.00,1880.00,1.27917,1.24273
90.00,-160.00,1880.00,1.47193,1.24285
110.00,-160.00,1880.00,1.80055,1.24401
130.00,-160.00,1880.00,2.19521,1.32477
150.00,-160.00,1880.00,2.19521,1.32477
170.00,-160.00,1880.00,2.19521,1.32477
190.00,-160.00,1880.00,2.19522,1.32477
210.00,-160.00,1880.00,2.19522,1.32477
230.00,-160.00,1880.00,2.19522,1.32477
250.00,-160.00,1880.00,2.19522,1.32477
270.00,-160.00,1880.00,2.32085,1.34640
290.00,-160.00,1880.00,1.84208,1.36978
310.00,-160.00,1880.00,2.36472,1.42115
-50.00,-140.00,1880.00,0.53355,1.87002
-30.00,-140.00,1880.00,0.41262,1.77190
-10.00,-140.00,1880.00,0.28631,1.73778
10.00,-140.00,1880.00,0.22979,1.70653
30.00,-140.00,1880.00,1.34399,1.38990
50.00,-140.00,1880.00,1.23989,1.25549
70.00,-140.00,1880.00,1.32229,1.24258
90.00,-140.00,1880.00,1.33063,1.24259
110.00,-140.00,1880.00,1.48460,1.24382
130.00,-140.00,1880.00,1.36669,1.24870
150.00,-140.00,1880.00,2.20541,1.32439
170.00,-140.00,1880.00,2.20541,1.32439
190.00,-140.00,1880.00,2.20541,1.32439
210.00,-140.00,1880.00,2.20541,1.32439
230.00,-140.00,1880.00,2.20541,1.32439
250.00,-140.00,1880.00,2.20541,1.32439
270.00,-140.00,1880.00,1.88907,1.34641
290.00,-140.00,1880.00,1.84208,1.36978
310.00,-140.00,1880.00,2.04885,1.40725
-50.00,-120.00,1880.00,0.49374,1.81235
-30.00,-120.00,1880.00,0.41262,1.77190
-10.00,-120.00,1880.00,0.22979,1.70653
10.00,-120.00,1880.00,0.22979,1.70653
30.00,-120.00,1880.00,1.10757,1.36922
50.00,-120.00,1880.00,0.90038,1.34569
70.00,-120.00,1880.00,1.18102,1.24375
90.00,-120.00,1880.00,1.24049,1.24249
110.00,-120.00,1880.00,1.13528,1.19749
130.00,-120.00,1880.00,1.01761,1.20156
150.00,-120.00,1880.00,1.37894,1.24870
170.00,-120.00,1880.00,1.37894,1.24870
190.00,-120.00,1880.00,1.37894,1.24870
210.00,-120.00,1880.00,1.37894,1.24870
230.00,-120.00,1880.00,1.37894,1.24870
250.00,-120.00,1880.00,1.37894,1.24870
270.00,-120.00,1880.00,1.71972,1.34575
290.00,-120.00,1880.00,1.75566,1.37876
310.00,-120.00,1880.00,1.89009,1.43668
-50.00,-100.00,1880.00,0.49374,1.81235
-30.00,-100.00,1880.00,0.28631,1.73778
-10.00,-100.00,1880.00,0.22979,1.70653
10.00,-100.00,1880.00,0.31366,1.67687
30.00,-100.00,1880.00,1.10757,1.36922
50.00,-100.00,1880.00,0.68313,1.25689
70.00,-100.00,1880.00,0.67077,1.24348
90.00,-100.00,1880.00,0.94298,1.19743
110.00,-100.00,1880.00,1.02392,1.19420
130.00,-100.00,1880.00,0.96518,1.19731
150.00,-100.00,1880.00,1.26927,1.24198
170.00,-100.00,1880.00,1.26927,1.24198
190.00,-100.00,1880.00,1.26927,1.24198
210.00,-100.00,1880.00,1.26927,1.24198
230.00,-100.00,1880.00,1.26927,1.24198
250.00,-100.00,1880.00,1.26174,1.24327
270.00,-100.00,1880.00,1.34134,1.26092
290.00,-100.00,1880.00,1.73027,1.39075
310.00,-100.00,1880.00,1.90160,1.77190
-50.00,-80.00,1880.00,0.49374,1.81235
-30.00,-80.00,1880.00,0.28631,1.73778
-10.00,-80.00,1880.00,0.22979,1.70653
10.00,-80.00,1880.00,0.31366,1.67687
30.00,-80.00,1880.00,1.10757,1.36922
50.00,-80.00,1880.00,0.66666,1.24250
70.00,-80.00,1880.00,0.65534,1.24223
90.00,-80.00,1880.00,0.69539,1.24193
110.00,-80.00,1880.00,0.73342,1.24220
130.00,-80.00,1880.00,0.86754,1.20151
150.00,-80.00,1880.00,1.14873,1.24323
170.00,-80.00,1880.00,1.14873,1.24323
190.00,-80.00,1880.00,1.14873,1.24323
210.00,-80.00,1880.00,1.14873,1.24323
230.00,-80.00,1880.00,1.17353,1.24197
250.00,-80.00,1880.00,1.17353,1.24197
270.00,-80.00,1880.00,1.19049,1.25521
290.00,-80.00,1880.00,1.51280,1.70653
310.00,-80.00,1880.00,1.90160,1.77190
-50.00,-60.00,1880.00,0.53355,1.87002
-30.00,-60.00,1880.00,0.41262,1.77190
-10.00,-60.00,1880.00,0.28631,1.73778
10.00,-60.00,1880.00,0.22979,1.70653
30.00,-60.00,1880.00,1.08312,1.20302
50.00,-60.00,1880.00,0.78088,1.19738
70.00,-60.00,1880.00,0.65871,1.24235
90.00,-60.00,1880.00,0.71035,1.24223
110.00,-60.00,1880.00,0.72605,1.24348
130.00,-60.00,1880.00,0.58498,1.24877
150.00,-60.00,1880.00,0.76413,1.32380
170.00,-60.00,1880.00,0.76413,1.32380
190.00,-60.00,1880.00,0.76413,1.32380
210.00,-60.00,1880.00,1.05609,1.24860
230.00,-60.00,1880.00,1.05609,1.24860
250.00,-60.00,1880.00,1.05609,1.24860
270.00,-60.00,1880.00,0.83573,1.36064
290.00,-60.00,1880.00,0.97374,1.39923
310.00,-60.00,1880.00,2.06038,1.81235
-30.00,-40.00,1880.00,0.49374,1.81235
-10.00,-40.00,1880.00,0.85332,1.40902
10.00,-40.00,1880.00,0.74762,1.37723
30.00,-40.00,1880.00,1.36060,1.19993
50.00,-40.00,1880.00,0.89356,1.19315
70.00,-40.00,1880.00,0.87234,1.19315
90.00,-40.00,1880.00,0.88088,1.19413
110.00,-40.00,1880.00,0.72878,1.20183
130.00,-40.00,1880.00,0.75757,1.32417
150.00,-40.00,1880.00,0.75757,1.32417
170.00,-40.00,1880.00,0.75757,1.32417
190.00,-40.00,1880.00,0.75757,1.32417
210.00,-40.00,1880.00,0.76413,1.32380
230.00,-40.00,1880.00,0.76413,1.32380
250.00,-40.00,1880.00,0.80086,1.33809
270.00,-40.00,1880.00,0.84088,1.36091
290.00,-40.00,1880.00,0.92233,1.38664
310.00,-40.00,1880.00,2.71603,1.87003
-30.00,-20.00,1880.00,0.81623,1.42010
-10.00,-20.00,1880.00,0.80269,1.38663
10.00,-20.00,1880.00,0.47484,1.26948
30.00,-20.00,1880.00,0.41691,1.24223
50.00,-20.00,1880.00,1.33500,1.19738
70.00,-20.00,1880.00,0.92309,1.19413
90.00,-20.00,1880.00,0.82416,1.19730
110.00,-20.00,1880.00,0.95660,1.24223
130.00,-20.00,1880.00,0.92477,1.24348
150.00,-20.00,1880.00,0.89468,1.24877
170.00,-20.00,1880.00,0.74871,1.32380
190.00,-20.00,1880.00,0.75757,1.32417
210.00,-20.00,1880.00,0.75757,1.32417
230.00,-20.00,1880.00,0.75757,1.32417
250.00,-20.00,1880.00,0.78641,1.33844
270.00,-20.00,1880.00,0.89628,1.36889
290.00,-20.00,1880.00,1.08892,1.40617
310.00,-20.00,1880.00,2.46101,1.50000
-50.00,0.00,1880.00,1.35004,1.87003
-30.00,0.00,1880.00,1.08328,1.73778
-10.00,0.00,1880.00,0.69980,1.38069
10.00,0.00,1880.00,0.55868,1.26501
30.00,0.00,1880.00,0.47032,1.24170
50.00,0.00,1880.00,0.53468,1.24348
70.00,0.00,1880.00,1.30210,1.20170
90.00,0.00,1880.00,1.08698,1.24366
110.00,0.00,1880.00,0.99542,1.24220
130.00,0.00,1880.00,1.00707,1.24193
150.00,0.00,1880.00,0.89031,1.24220
170.00,0.00,1880.00,0.92477,1.24348
190.00,0.00,1880.00,0.87575,1.24837
210.00,0.00,1880.00,0.74871,1.32380
230.00,0.00,1880.00,0.76647,1.33115
250.00,0.00,1880.00,0.83145,1.35301
270.00,0.00,1880.00,1.00050,1.37723
290.00,0.00,1880.00,1.37219,1.42010
-50.00,20.00,1880.00,1.23027,1.77190
-30.00,20.00,1880.00,0.82913,1.67687
-10.00,20.00,1880.00,0.93727,1.64833
10.00,20.00,1880.00,0.45823,1.27151
30.00,20.00,1880.00,0.43763,1.25135
50.00,20.00,1880.00,0.45110,1.24762
70.00,20.00,1880.00,0.43532,1.32380
90.00,20.00,1880.00,0.50278,1.32417
110.00,20.00,1880.00,1.54177,1.24877
130.00,20.00,1880.00,1.07128,1.24348
150.00,20.00,1880.00,0.99542,1.24220
170.00,20.00,1880.00,0.94170,1.24170
190.00,20.00,1880.00,0.94653,1.24297
210.00,20.00,1880.00,0.94653,1.24297
230.00,20.00,1880.00,0.80966,1.34509
250.00,20.00,1880.00,0.97871,1.36922
270.00,20.00,1880.00,1.32166,1.39923
290.00,20.00,1880.00,0.11745,1.81235
-70.00,40.00,1880.00,1.08017,1.81235
-50.00,40.00,1880.00,0.82865,1.70653
-30.00,40.00,1880.00,0.93727,1.64833
-10.00,40.00,1880.00,0.76354,1.62076
10.00,40.00,1880.00,1.06293,1.56858
30.00,40.00,1880.00,0.67364,1.33447
50.00,40.00,1880.00,0.66091,1.32111
70.00,40.00,1880.00,0.56954,1.32275
90.00,40.00,1880.00,0.43532,1.32380
110.00,40.00,1880.00,0.50278,1.32417
130.00,40.00,1880.00,0.50278,1.32417
150.00,40.00,1880.00,1.52577,1.24837
170.00,40.00,1880.00,1.14028,1.24297
190.00,40.00,1880.00,1.02313,1.24170
210.00,40.00,1880.00,0.97449,1.24552
230.00,40.00,1880.00,1.19886,1.37150
250.00,40.00,1880.00,2.07192,1.41402
270.00,40.00,1880.00,0.13925,1.73778
290.00,40.00,1880.00,0.11745,1.81235
-70.00,60.00,1880.00,1.23027,1.77190
-50.00,60.00,1880.00,0.82913,1.67687
-30.00,60.00,1880.00,0.76354,1.62076
-10.00,60.00,1880.00,0.96704,1.59416
10.00,60.00,1880.00,1.06293,1.56858
30.00,60.00,1880.00,0.62339,1.33475
50.00,60.00,1880.00,0.56561,1.31914
70.00,60.00,1880.00,0.66091,1.32111
90.00,60.00,1880.00,0.56954,1.32275
110.00,60.00,1880.00,0.43532,1.32380
130.00,60.00,1880.00,0.43532,1.32380
150.00,60.00,1880.00,0.50278,1.32417
170.00,60.00,1880.00,0.42999,1.32380
190.00,60.00,1880.00,1.52577,1.24837
210.00,60.00,1880.00,0.51742,1.36057
230.00,60.00,1880.00,0.56360,1.40365
250.00,60.00,1880.00,0.09687,1.70653
270.00,60.00,1880.00,0.08346,1.77190
290.00,60.00,1880.00,0.17234,1.87003
-70.00,80.00,1880.00,1.23027,1.77190
-50.00,80.00,1880.00,0.82913,1.67687
-30.00,80.00,1880.00,0.76354,1.62076
-10.00,80.00,1880.00,1.06293,1.56858
10.00,80.00,1880.00,0.90547,1.54409
30.00,80.00,1880.00,0.90547,1.54409
50.00,80.00,1880.00,0.50391,1.31733
70.00,80.00,1880.00,0.56561,1.31914
90.00,80.00,1880.00,0.66091,1.32111
110.00,80.00,1880.00,0.56954,1.32275
130.00,80.00,1880.00,0.43532,1.32380
150.00,80.00,1880.00,0.43532,1.32380
170.00,80.00,1880.00,0.50278,1.32417
190.00,80.00,1880.00,0.43214,1.33809
210.00,80.00,1880.00,0.61604,1.36064
230.00,80.00,1880.00,0.58748,1.41402
250.00,80.00,1880.00,0.08346,1.77190
270.00,80.00,1880.00,0.11745,1.81235
-70.00,100.00,1880.00,1.23027,1.77190
-50.00,100.00,1880.00,0.82913,1.67687
-30.00,100.00,1880.00,0.76354,1.62076
-10.00,100.00,1880.00,1.06293,1.56858
10.00,100.00,1880.00,0.90547,1.54409
30.00,100.00,1880.00,0.90547,1.54409
50.00,100.00,1880.00,0.51299,1.34243
70.00,100.00,1880.00,0.50391,1.31733
90.00,100.00,1880.00,0.56561,1.31914
110.00,100.00,1880.00,0.66091,1.32111
130.00,100.00,1880.00,0.56954,1.32275
150.00,100.00,1880.00,0.43532,1.32380
170.00,100.00,1880.00,0.51661,1.33115
190.00,100.00,1880.00,0.46276,1.35326
210.00,100.00,1880.00,0.67242,1.37723
230.00,100.00,1880.00,0.60552,1.43564
250.00,100.00,1880.00,0.11745,1.81235
-70.00,120.00,1880.00,1.23027,1.77190
-50.00,120.00,1880.00,0.82913,1.67687
-30.00,120.00,1880.00,0.76354,1.62076
-10.00,120.00,1880.00,0.96704,1.59416
10.00,120.00,1880.00,1.06293,1.56858
30.00,120.00,1880.00,0.90547,1.54409
50.00,120.00,1880.00,0.90547,1.54409
70.00,120.00,1880.00,0.60568,1.35237
90.00,120.00,1880.00,0.58938,1.32584
110.00,120.00,1880.00,0.64748,1.32741
130.00,120.00,1880.00,0.58273,1.33574
150.00,120.00,1880.00,0.47828,1.33712
170.00,120.00,1880.00,0.49904,1.35301
190.00,120.00,1880.00,0.47253,1.36889
210.00,120.00,1880.00,0.59881,1.40617
230.00,120.00,1880.00,0.68854,1.46525
-70.00,140.00,1880.00,1.08017,1.81235
-50.00,140.00,1880.00,0.82865,1.70653
-30.00,140.00,1880.00,0.93727,1.64833
-10.00,140.00,1880.00,0.76354,1.62076
10.00,140.00,1880.00,1.06293,1.56858
30.00,140.00,1880.00,1.06293,1.56858
50.00,140.00,1880.00,0.90547,1.54409
70.00,140.00,1880.00,0.90547,1.54409
90.00,140.00,1880.00,1.06293,1.56858
110.00,140.00,1880.00,0.69746,1.36248
130.00,140.00,1880.00,0.64455,1.35305
150.00,140.00,1880.00,0.61065,1.37150
170.00,140.00,1880.00,0.54174,1.38069
190.00,140.00,1880.00,0.66527,1.39923
210.00,140.00,1880.00,0.62051,1.44823
-50.00,160.00,1880.00,1.23027,1.77190
-30.00,160.00,1880.00,0.82913,1.67687
-10.00,160.00,1880.00,0.93727,1.64833
10.00,160.00,1880.00,0.96704,1.59416
30.00,160.00,1880.00,0.96704,1.59416
50.00,160.00,1880.00,1.06293,1.56858
70.00,160.00,1880.00,1.06293,1.56858
90.00,160.00,1880.00,0.96704,1.59416
110.00,160.00,1880.00,0.96704,1.59416
130.00,160.00,1880.00,0.76354,1.62076
150.00,160.00,1880.00,0.82913,1.67687
170.00,160.00,1880.00,0.82865,1.70653
190.00,160.00,1880.00,1.23027,1.77190
210.00,160.00,1880.00,1.35004,1.87003
-50.00,180.00,1880.00,1.35004,1.87003
-30.00,180.00,1880.00,1.08328,1.73778
-10.00,180.00,1880.00,0.82913,1.67687
10.00,180.00,1880.00,0.93727,1.64833
30.00,180.00,1880.00,0.76354,1.62076
50.00,180.00,1880.00,0.76354,1.62076
70.00,180.00,1880.00,0.76354,1.62076
90.00,180.00,1880.00,0.76354,1.62076
110.00,180.00,1880.00,0.93727,1.64833
130.00,180.00,1880.00,0.82913,1.67687
150.00,180.00,1880.00,0.82865,1.70653
170.00,180.00,1880.00,1.23027,1.77190
190.00,180.00,1880.00,1.35004,1.87003
-30.00,200.00,1880.00,1.08017,1.81235
-10.00,200.00,1880.00,1.08328,1.73778
10.00,200.00,1880.00,0.82865,1.70653
30.00,200.00,1880.00,0.82913,1.67687
50.00,200.00,1880.00,0.82913,1.67687
70.00,200.00,1880.00,0.82913,1.67687
90.00,200.00,1880.00,0.82913,1.67687
110.00,200.00,1880.00,0.82913,1.67687
130.00,200.00,1880.00,0.82865,1.70653
150.00,200.00,1880.00,1.23027,1.77190
170.00,200.00,1880.00,1.08017,1.81235
-10.00,220.00,1880.00,1.35004,1.87003
10.00,220.00,1880.00,1.23027,1.77190
30.00,220.00,1880.00,1.08328,1.73778
50.00,220.00,1880.00,1.08328,1.73778
70.00,220.00,1880.00,1.08328,1.73778
90.00,220.00,1880.00,1.08328,1.73778
110.00,220.00,1880.00,1.23027,1.77190
130.00,220.00,1880.00,1.08017,1.81235
150.00,220.00,1880.00,1.35004,1.87003
30.00,240.00,1880.00,1.35004,1.87003
50.00,240.00,1880.00,1.35004,1.87003
70.00,240.00,1880.00,1.35004,1.87003
90.00,240.00,1880.00,1.35004,1.87003
110.00,240.00,1880.00,1.35004,1.87003
50.00,-440.00,1900.00,0.15379,1.87002
70.00,-440.00,1900.00,0.09633,1.77190
90.00,-440.00,1900.00,0.09633,1.77190
110.00,-440.00,1900.00,0.09633,1.77190
130.00,-440.00,1900.00,0.09633,1.77190
150.00,-440.00,1900.00,0.09633,1.77190
170.00,-440.00,1900.00,0.11223,1.81235
30.00,-420.00,1900.00,0.09633,1.77190
50.00,-420.00,1900.00,0.20224,1.73778
70.00,-420.00,1900.00,0.20817,1.70653
90.00,-420.00,1900.00,0.30069,1.67687
110.00,-420.00,1900.00,0.30069,1.67687
130.00,-420.00,1900.00,0.30069,1.67687
150.00,-420.00,1900.00,0.20817,1.70653
170.00,-420.00,1900.00,0.20224,1.73778
190.00,-420.00,1900.00,0.09633,1.77190
210.00,-420.00,1900.00,0.15379,1.87002
10.00,-400.00,1900.00,0.09633,1.77190
30.00,-400.00,1900.00,0.20817,1.70653
50.00,-400.00,1900.00,0.69570,1.64833
70.00,-400.00,1900.00,0.87993,1.62076
90.00,-400.00,1900.00,0.87993,1.62076
110.00,-400.00,1900.00,0.87993,1.62076
130.00,-400.00,1900.00,0.87993,1.62076
150.00,-400.00,1900.00,0.69570,1.64833
170.00,-400.00,1900.00,0.30069,1.67687
190.00,-400.00,1900.00,0.20817,1.70653
210.00,-400.00,1900.00,0.09633,1.77190
230.00,-400.00,1900.00,0.15379,1.87002
-10.00,-380.00,1900.00,0.09633,1.77190
10.00,-380.00,1900.00,0.20817,1.70653
30.00,-380.00,1900.00,0.69570,1.64833
50.00,-380.00,1900.00,0.87993,1.62076
70.00,-380.00,1900.00,1.47795,1.59416
90.00,-380.00,1900.00,2.24618,1.56858
110.00,-380.00,1900.00,2.24618,1.56858
130.00,-380.00,1900.00,1.47795,1.59416
150.00,-380.00,1900.00,1.47795,1.59416
170.00,-380.00,1900.00,0.87993,1.62076
190.00,-380.00,1900.00,0.30069,1.67687
210.00,-380.00,1900.00,0.20817,1.70653
230.00,-380.00,1900.00,0.09633,1.77190
250.00,-380.00,1900.00,0.15379,1.87002
-30.00,-360.00,1900.00,0.15379,1.87002
-10.00,-360.00,1900.00,0.20224,1.73778
10.00,-360.00,1900.00,0.69570,1.64833
30.00,-360.00,1900.00,1.47795,1.59416
50.00,-360.00,1900.00,2.24618,1.56858
70.00,-360.00,1900.00,2.84412,1.54409
90.00,-360.00,1900.00,2.84412,1.54409
110.00,-360.00,1900.00,2.84412,1.54409
130.00,-360.00,1900.00,2.11208,1.36248
150.00,-360.00,1900.00,2.14880,1.34386
170.00,-360.00,1900.00,1.68971,1.35305
190.00,-360.00,1900.00,1.25255,1.37150
210.00,-360.00,1900.00,1.04416,1.38069
230.00,-360.00,1900.00,0.91293,1.42455
250.00,-360.00,1900.00,0.11223,1.81235
-30.00,-340.00,1900.00,0.11223,1.81235
-10.00,-340.00,1900.00,0.30069,1.67687
10.00,-340.00,1900.00,0.87993,1.62076
30.00,-340.00,1900.00,2.24618,1.56858
50.00,-340.00,1900.00,2.84412,1.54409
70.00,-340.00,1900.00,2.84412,1.54409
90.00,-340.00,1900.00,2.51484,1.34243
110.00,-340.00,1900.00,2.52973,1.31733
130.00,-340.00,1900.00,2.58133,1.31914
150.00,-340.00,1900.00,2.15057,1.32111
170.00,-340.00,1900.00,1.85132,1.32275
190.00,-340.00,1900.00,1.54189,1.33044
210.00,-340.00,1900.00,1.31817,1.34508
230.00,-340.00,1900.00,1.09767,1.36091
250.00,-340.00,1900.00,1.04051,1.39580
270.00,-340.00,1900.00,1.21020,1.46525
-30.00,-320.00,1900.00,0.09633,1.77190
-10.00,-320.00,1900.00,0.30069,1.67687
10.00,-320.00,1900.00,1.47795,1.59416
30.00,-320.00,1900.00,2.24618,1.56858
50.00,-320.00,1900.00,2.84412,1.54409
70.00,-320.00,1900.00,2.53003,1.32577
90.00,-320.00,1900.00,2.58133,1.31914
110.00,-320.00,1900.00,2.58133,1.31914
130.00,-320.00,1900.00,2.15057,1.32111
150.00,-320.00,1900.00,1.85132,1.32275
170.00,-320.00,1900.00,1.93585,1.32380
190.00,-320.00,1900.00,1.93585,1.32380
210.00,-320.00,1900.00,1.81799,1.32417
230.00,-320.00,1900.00,1.67854,1.34569
250.00,-320.00,1900.00,1.24444,1.36889
270.00,-320.00,1900.00,1.24254,1.40902
290.00,-320.00,1900.00,2.03416,1.81235
-30.00,-300.00,1900.00,0.09633,1.77190
-10.00,-300.00,1900.00,0.30069,1.67687
10.00,-300.00,1900.00,1.47795,1.59416
30.00,-300.00,1900.00,2.24618,1.56858
50.00,-300.00,1900.00,2.51926,1.33475
70.00,-300.00,1900.00,2.58133,1.31914
90.00,-300.00,1900.00,2.15057,1.32111
110.00,-300.00,1900.00,2.15057,1.32111
130.00,-300.00,1900.00,1.85132,1.32275
150.00,-300.00,1900.00,1.93585,1.32380
170.00,-300.00,1900.00,1.81799,1.32417
190.00,-300.00,1900.00,1.81799,1.32417
210.00,-300.00,1900.00,1.57092,1.32380
230.00,-300.00,1900.00,1.55368,1.33044
250.00,-300.00,1900.00,1.64203,1.35237
270.00,-300.00,1900.00,1.80364,1.38069
290.00,-300.00,1900.00,2.02651,1.73778
310.00,-300.00,1900.00,1.99979,1.87002
-30.00,-280.00,1900.00,0.09633,1.77190
-10.00,-280.00,1900.00,0.30069,1.67687
10.00,-280.00,1900.00,0.87993,1.62076
30.00,-280.00,1900.00,2.24618,1.56858
50.00,-280.00,1900.00,2.58133,1.31914
70.00,-280.00,1900.00,2.15057,1.32111
90.00,-280.00,1900.00,1.85132,1.32275
110.00,-280.00,1900.00,1.85132,1.32275
130.00,-280.00,1900.00,1.93585,1.32380
150.00,-280.00,1900.00,1.81799,1.32417
170.00,-280.00,1900.00,1.57092,1.32380
190.00,-280.00,1900.00,1.57092,1.32380
210.00,-280.00,1900.00,1.43152,1.32275
230.00,-280.00,1900.00,1.43152,1.32275
250.00,-280.00,1900.00,1.43211,1.33573
270.00,-280.00,1900.00,1.75046,1.37150
290.00,-280.00,1900.00,2.29530,1.70653
310.00,-280.00,1900.00,2.20850,1.77190
330.00,-280.00,1900.00,1.99979,1.87002
