x,y,z,clay,chalcosite,bornite,chalcopyrite
90.299430,-341.929579,2457.259926,1.137044,0.007253,0.639621,0.516370
89.313019,-340.967378,2452.453559,1.165265,0.002053,0.229994,1.234037
88.326609,-340.005178,2447.647192,1.165265,0.002053,0.229994,1.234037
87.340198,-339.042977,2442.840825,1.707665,0.000468,0.043630,0.157254
86.353787,-338.080776,2438.034458,1.870463,0.000510,0.027700,0.153600
85.367377,-337.118575,2433.228091,1.796291,0.002427,0.126642,1.589689
84.380966,-336.156375,2428.421724,3.481720,0.000459,0.000509,0.141395
83.394556,-335.194174,2423.615357,1.297062,0.001953,0.005317,1.574113
82.408145,-334.231973,2418.808990,2.866954,0.002097,0.080293,2.474176
81.421734,-333.269772,2414.002623,3.022507,0.000554,0.009743,0.271309
80.435324,-332.307571,2409.196256,3.021062,0.000464,0.000978,0.234948
79.448913,-331.345371,2404.389889,6.151032,0.000535,0.043359,0.266853
78.462503,-330.383170,2399.583522,6.367131,0.000474,0.006144,0.290644
77.476092,-329.420969,2394.777155,2.924060,0.003999,0.010015,2.407015
76.489681,-328.458768,2389.970788,7.291428,0.001835,0.018629,2.734516
75.503271,-327.496567,2385.164421,10.852735,0.001780,0.076038,3.650686
74.516860,-326.534367,2380.358054,6.119634,0.001904,1.048041,3.392466
73.530450,-325.572166,2375.551687,10.547464,0.001896,0.937729,3.541000
-109.759030,-600.894856,2569.155269,0.515149,0.000514,0.000519,0.109633
-110.591238,-599.980521,2564.310537,0.004474,0.000438,0.000432,0.055360
-111.423445,-599.066185,2559.465806,0.416268,0.000484,0.000491,0.104990
-326.096285,-41.503893,2564.160682,13.415197,0.000475,0.034685,0.247762
-327.013189,-40.527809,2559.343365,19.689694,0.000478,0.037508,0.243912
-327.930092,-39.551725,2554.526047,14.753986,0.000511,0.006636,0.199841
-328.846996,-38.575641,2549.708730,18.468898,0.000541,0.039827,0.186123
-329.763899,-37.599557,2544.891412,15.151524,0.003040,0.003501,0.594847
-330.680803,-36.623474,2540.074095,18.436997,0.003455,0.002285,0.608316
-331.597707,-35.647390,2535.256777,14.344824,0.003711,0.055208,0.425161
-332.514610,-34.671306,2530.439460,7.019218,0.003501,0.056083,0.439088
-333.431514,-33.695222,2525.622142,4.681258,0.003386,0.024298,0.673837
-334.348418,-32.719138,2520.804825,7.822904,0.003313,0.063863,0.493684
-335.265321,-31.743054,2515.987507,4.894791,0.000531,0.106274,0.109153
-336.182225,-30.766970,2511.170190,4.367410,0.000556,0.061692,0.123052
-337.099128,-29.790887,2506.352872,2.269052,0.000518,0.002003,0.081331
-338.016032,-28.814803,2501.535555,1.508068,0.002025,0.057700,0.133996
-338.932936,-27.838719,2496.718237,0.658019,0.000985,0.027759,0.179356
-339.849839,-26.862635,2491.900920,0.005444,0.001988,0.068077,0.194925
-340.766743,-25.886551,2487.083602,0.184150,0.000933,0.080378,0.182483
-341.683647,-24.910467,2482.266285,0.471403,0.000548,0.067494,0.175847
-342.600550,-23.934383,2477.448967,0.078046,0.001892,0.080068,0.141483
-343.517454,-22.958300,2472.631650,0.078046,0.001892,0.080068,0.141483
-344.434357,-21.982216,2467.814332,0.249922,0.002972,0.004939,0.164315
-345.351261,-21.006132,2462.997015,0.004650,0.032346,0.050874,0.229730
-346.268165,-20.030048,2458.179697,0.004765,0.013364,0.075881,0.225122
-347.185068,-19.053964,2453.362380,0.005014,0.003691,0.061540,0.267796
-348.101972,-18.077880,2448.545062,0.004910,0.003648,0.103420,0.274937
-349.018876,-17.101796,2443.727745,0.004839,0.001215,0.138667,0.274609
-349.935779,-16.125713,2438.910427,0.026145,0.001053,0.097342,0.269494
-350.852683,-15.149629,2434.093110,0.004989,0.209596,0.529511,0.907625
-351.769587,-14.173545,2429.275792,0.207176,0.046625,0.543947,0.643395
-352.686490,-13.197461,2424.458475,1.071605,0.046628,0.428784,0.613844
-353.603394,-12.221377,2419.641157,1.087224,0.025982,0.275240,0.648629
-354.520297,-11.245293,2414.823840,0.472424,0.048311,0.154705,0.854172
-355.437201,-10.269209,2410.006522,1.301677,0.006145,0.435768,0.766550
-356.354105,-9.293126,2405.189205,1.428596,0.003439,0.373994,1.110918
-357.271008,-8.317042,2400.371887,1.737062,0.003621,0.525955,1.435753
-358.187912,-7.340958,2395.554569,4.578839,0.003384,0.276726,0.902684
-359.104816,-6.364874,2390.737252,2.914716,0.003366,0.106111,0.789451
-243.629673,32.066829,2569.208803,1.408145,0.000989,0.029246,0.155718
-244.653963,33.064459,2564.417607,1.700282,0.000517,0.068991,0.205577
-245.678252,34.062089,2559.626410,1.923602,0.000456,0.054131,0.109980
-246.702542,35.059718,2554.835213,0.955038,0.000499,0.108423,0.152574
-247.726832,36.057348,2550.044017,1.337103,0.000533,0.023851,0.100486
-248.751122,37.054978,2545.252820,1.839781,0.000479,0.001922,0.098522
-249.775412,38.052607,2540.461624,1.273398,0.000503,0.000548,0.069122
-250.799702,39.050237,2535.670427,1.457172,0.000937,0.002014,0.080711
-251.823992,40.047867,2530.879230,0.622479,0.025646,0.002025,0.240823
-252.848281,41.045497,2526.088034,0.354792,0.071463,0.007863,0.354907
-253.872571,42.043126,2521.296837,0.860404,0.014471,0.004010,0.581802
-254.896861,43.040756,2516.505640,0.782630,0.047081,0.105606,0.549057
-255.921151,44.038386,2511.714444,1.603795,0.034180,0.439184,0.531831
-256.945441,45.036015,2506.923247,1.317670,0.008110,0.176902,0.293627
-257.969731,46.033645,2502.132050,1.741785,0.025583,0.004162,0.249848
-258.994020,47.031275,2497.340854,2.666670,0.003373,0.344517,0.397603
-260.018310,48.028905,2492.549657,2.666670,0.003373,0.344517,0.397603
-261.042600,49.026534,2487.758460,2.277484,0.003770,0.441229,0.466923
-262.066890,50.024164,2482.967264,1.438202,0.003508,0.064700,0.552997
-263.091180,51.021794,2478.176067,0.986665,0.007222,0.104242,0.400482
-264.115470,52.019424,2473.384871,3.072008,0.003707,0.002479,0.261739
-265.139759,53.017053,2468.593674,2.150902,0.003561,0.003932,0.477264
-266.164049,54.014683,2463.802477,3.274729,0.003506,0.002068,0.273108
-267.188339,55.012313,2459.011281,2.852211,0.003651,0.031584,0.404008
-268.212629,56.009942,2454.220084,2.468344,0.003646,0.002190,0.564147
-269.236919,57.007572,2449.428887,1.993232,0.003499,0.002021,0.663561
-270.261209,58.005202,2444.637691,2.059954,0.003223,0.001885,0.557721
-271.285498,59.002832,2439.846494,2.654927,0.003548,0.002171,0.477318
-272.309788,60.000461,2435.055297,3.143257,0.003680,0.002609,0.857970
-273.334078,60.998091,2430.264101,3.166371,0.003597,0.004051,0.776862
-274.358368,61.995721,2425.472904,2.057267,0.003481,0.002074,0.867360
-275.382658,62.993350,2420.681707,1.816665,0.003051,0.003448,1.266093
-276.406948,63.990980,2415.890511,1.607290,0.003510,0.021756,1.765985
-277.431237,64.988610,2411.099314,1.146127,0.003296,0.007471,1.930942
-278.455527,65.986240,2406.308118,3.459033,0.003221,0.321834,1.162951
-279.479817,66.983869,2401.516921,5.301115,0.003427,0.218923,1.448378
-280.504107,67.981499,2396.725724,1.477071,0.003490,0.287979,1.001416
-281.528397,68.979129,2391.934528,1.603641,0.002022,0.056326,2.357825
-282.552687,69.976759,2387.143331,1.103982,0.001957,0.225882,2.605639
-283.576976,70.974388,2382.352134,3.013217,0.001875,0.242476,2.443243
-284.601266,71.972018,2377.560938,3.013217,0.001875,0.242476,2.443243
-285.625556,72.969648,2372.769741,6.797322,0.001872,0.802967,3.038138
-286.649846,73.967277,2367.978544,13.867666,0.001966,0.867471,5.301217
-287.674136,74.964907,2363.187348,19.041170,0.001970,0.865260,5.962687
-288.698426,75.962537,2358.396151,3.674430,0.001864,1.192493,5.219499
-289.722715,76.960167,2353.604954,3.162943,0.001803,1.045826,5.893994
-290.747005,77.957796,2348.813758,3.719312,0.001887,0.993912,5.975354
-291.771295,78.955426,2344.022561,3.076354,0.002011,0.104721,4.165215
-292.795585,79.953056,2339.231365,4.311965,0.002174,0.694626,3.880715
-293.819875,80.950686,2334.440168,4.315995,0.001826,0.469111,3.209669
-294.844165,81.948315,2329.648971,2.461332,0.002094,0.053945,3.564726
-295.868454,82.945945,2324.857775,3.174402,0.001885,0.343605,4.292440
-296.892744,83.943575,2320.066578,3.809942,0.001892,0.019318,3.438538
-297.917034,84.941204,2315.275381,2.785750,0.001980,0.035270,3.129538
196.868337,285.416706,2550.506294,3.646199,0.004781,0.078427,0.056885
196.121325,286.098064,2545.609589,2.596614,0.011833,0.074142,0.055198
195.374314,286.779423,2540.712883,3.248947,0.010815,0.043441,0.028640
194.627303,287.460781,2535.816178,2.971180,0.003023,0.021979,0.042932
193.880292,288.142140,2530.919472,2.028439,0.007756,0.033676,0.067848
193.133281,288.823498,2526.022767,1.250146,0.003091,0.000545,0.044294
192.386270,289.504856,2521.126061,1.681646,0.033336,0.000995,0.012847
191.639258,290.186215,2516.229356,6.010215,0.001970,0.001047,0.016442
190.892247,290.867573,2511.332650,4.474659,0.001840,0.006579,0.023619
190.145236,291.548932,2506.435945,2.504895,0.004732,0.077288,0.061683
189.398225,292.230290,2501.539239,0.622379,0.040449,0.001740,0.025694
188.651214,292.911649,2496.642534,1.910184,0.040115,0.004091,0.148769
187.904203,293.593007,2491.745828,3.483572,0.014328,0.149178,0.081207
187.157191,294.274366,2486.849123,3.654047,0.006917,0.387283,0.095126
186.410180,294.955724,2481.952417,0.907665,0.042536,0.328120,0.081967
185.663169,295.637082,2477.055712,0.906069,0.039457,0.169313,0.171559
184.916158,296.318441,2472.159006,0.844233,0.006827,0.002473,0.148303
184.169147,296.999799,2467.262301,0.942225,0.000529,0.025248,0.072310
183.422136,297.681158,2462.365595,0.085805,0.000541,0.058159,0.100520
182.675124,298.362516,2457.468890,0.005016,0.000523,0.076398,0.084038
181.928113,299.043875,2452.572184,0.005016,0.000523,0.076398,0.084038
181.181102,299.725233,2447.675478,0.440340,0.000546,0.088865,0.084193
180.434091,300.406591,2442.778773,0.450404,0.000455,0.035598,0.121179
179.687080,301.087950,2437.882067,0.005088,0.000469,0.053037,0.151665
178.940069,301.769308,2432.985362,0.277163,0.000463,0.002903,0.183182
178.193057,302.450667,2428.088656,0.005020,0.000486,0.002063,0.133042
177.446046,303.132025,2423.191951,0.004951,0.000512,0.029125,0.124183
176.699035,303.813384,2418.295245,0.004905,0.003578,0.002111,0.472159
175.952024,304.494742,2413.398540,0.004600,0.000525,0.000498,0.082159
175.205013,305.176101,2408.501834,0.004502,0.000469,0.000466,0.108974
174.458002,305.857459,2403.605129,0.004817,0.000458,0.001947,0.186919
173.710990,306.538817,2398.708423,0.469422,0.000497,0.000513,0.210569
-46.080782,352.208040,2545.151892,1.241626,0.001903,0.008763,0.062696
-46.972606,353.044998,2540.303784,0.819104,0.003023,0.049008,0.084533
-47.864430,353.881956,2535.455676,0.514741,0.002011,0.024238,0.109823
-48.756254,354.718914,2530.607568,0.870379,0.001156,0.005694,0.096365
-49.648078,355.555873,2525.759460,0.005544,0.002020,0.034350,0.200100
-50.539902,356.392831,2520.911352,0.153279,0.000504,0.030848,0.175006
-51.431726,357.229789,2516.063244,0.989870,0.000471,0.036998,0.171296
-52.323550,358.066747,2511.215136,3.507399,0.000478,0.059696,0.199316
-53.215374,358.903705,2506.367028,2.881771,0.000469,0.025803,0.178158
-54.107198,359.740663,2501.518920,9.506762,0.000541,0.036709,0.215436
-54.999022,360.577621,2496.670812,6.051068,0.000491,0.056529,0.202960
-55.890846,361.414580,2491.822704,3.444527,0.000457,0.016622,0.251026
-56.782670,362.251538,2486.974596,2.636746,0.000429,0.011955,0.170733
-57.674495,363.088496,2482.126488,2.181858,0.000481,0.069059,0.244270
-58.566319,363.925454,2477.278380,1.814434,0.000499,0.100844,0.225252
-59.458143,364.762412,2472.430272,1.335597,0.000502,0.084340,0.210887
-60.349967,365.599370,2467.582164,2.342164,0.002190,0.794104,2.128043
-61.241791,366.436328,2462.734056,1.686045,0.002119,0.876580,2.242672
-62.133615,367.273287,2457.885948,0.587245,0.003404,0.270222,0.999491
-63.025439,368.110245,2453.037840,0.004777,0.003673,0.366814,1.064985
-63.917263,368.947203,2448.189732,0.004398,0.012506,0.455352,0.831811
-64.809087,369.784161,2443.341625,0.005087,0.003589,0.453972,1.123167
-65.700911,370.621119,2438.493517,0.111457,0.003517,0.491794,1.134036
-66.592735,371.458077,2433.645409,0.257094,0.003278,0.479969,1.172551
-67.484559,372.295035,2428.797301,0.126316,0.003625,0.660980,1.080141
-68.376383,373.131993,2423.949193,0.596610,0.003363,0.446344,1.331552
-69.268207,373.968952,2419.101085,0.005079,0.003307,0.021858,0.990878
-70.160031,374.805910,2414.252977,0.004926,0.003363,0.002170,1.265928
-71.051855,375.642868,2409.404869,0.005317,0.003413,0.003897,1.200644
-71.943679,376.479826,2404.556761,0.151092,0.003174,0.002101,1.645186
-72.835503,377.316784,2399.708653,0.303815,0.003660,0.002318,1.610304
-73.727327,378.153742,2394.860545,0.274290,0.003284,0.001971,0.886033
-74.619151,378.990700,2390.012437,0.005469,0.003506,0.002041,1.164458
-75.510975,379.827659,2385.164329,0.005034,0.003596,0.002064,1.234060
-76.402799,380.664617,2380.316221,0.005277,0.003686,0.019998,1.177010
-77.294623,381.501575,2375.468113,0.108899,0.003566,0.319679,1.237926
-78.186447,382.338533,2370.620005,0.004934,0.003524,0.095996,1.199703
-79.078271,383.175491,2365.771897,0.005054,0.003960,0.236345,1.385989
-79.970096,384.012449,2360.923789,0.183642,0.003586,0.343550,1.144676
-80.861920,384.849407,2356.075681,0.185585,0.003638,0.281359,1.646806
-81.753744,385.686366,2351.227573,0.577596,0.006022,0.193944,1.247450
-82.645568,386.523324,2346.379465,1.268850,0.006570,0.111988,1.113670
-83.537392,387.360282,2341.531357,1.033364,0.063910,0.420823,1.160717
-84.429216,388.197240,2336.683249,1.540052,0.042963,0.412268,1.198038
289.776444,1.420758,2556.134651,0.561658,0.032805,0.082575,0.434078
289.023330,2.293226,2551.269302,0.443002,0.019708,0.123801,0.479420
288.270216,3.165694,2546.403954,1.278491,0.006640,0.064308,0.460850
287.517102,4.038161,2541.538605,1.456621,0.050799,0.031158,0.252488
286.763987,4.910629,2536.673256,0.802897,0.035106,0.008837,0.596470
286.010873,5.783097,2531.807907,1.723457,0.007020,0.002247,0.882213
285.257759,6.655565,2526.942559,1.133248,0.020280,0.004120,0.865258
284.504645,7.528033,2522.077210,1.797967,0.012747,0.219369,0.841130
283.751530,8.400501,2517.211861,1.065935,0.012926,0.007851,0.706693
282.998416,9.272969,2512.346512,1.095703,0.341951,0.020415,0.444597
282.245302,10.145437,2507.481164,2.513671,0.182227,0.271152,0.407994
281.492188,11.017905,2502.615815,2.513671,0.182227,0.271152,0.407994
280.739073,11.890373,2497.750466,5.681247,0.032593,0.404740,0.360006
279.985959,12.762841,2492.885117,7.489219,0.029431,0.259679,0.402515
279.232845,13.635309,2488.019769,7.059849,0.075535,0.194385,0.216149
278.479731,14.507777,2483.154420,7.734416,0.158019,0.224766,0.242304
277.726616,15.380245,2478.289071,3.981016,0.006287,0.110660,0.685969
276.973502,16.252713,2473.423722,3.697038,0.006838,0.195650,0.631843
276.220388,17.125181,2468.558373,2.388409,0.006708,0.039432,0.724996
275.467273,17.997648,2463.693025,2.534325,0.003307,0.003968,1.050070
274.714159,18.870116,2458.827676,7.626632,0.003553,0.004130,1.160937
273.961045,19.742584,2453.962327,9.822273,0.003212,0.003677,0.980995
273.207931,20.615052,2449.096978,10.086353,0.003417,0.002075,0.723694
272.454816,21.487520,2444.231630,9.008064,0.003605,0.002467,0.652369
271.701702,22.359988,2439.366281,4.401305,0.003528,0.002101,0.682024
270.948588,23.232456,2434.500932,1.460523,0.003156,0.001937,0.659392
270.195474,24.104924,2429.635583,1.096398,0.003616,0.002102,0.625458
269.442359,24.977392,2424.770235,0.625522,0.003581,0.002182,0.605866
268.689245,25.849860,2419.904886,0.406120,0.003359,0.001915,0.695033
267.936131,26.722328,2415.039537,0.926827,0.003417,0.001955,0.606157
267.183017,27.594796,2410.174188,0.098357,0.003454,0.001974,0.600894
266.429902,28.467264,2405.308839,0.977396,0.003330,0.001998,0.630833
-226.504561,-334.664361,2564.176773,0.895056,0.000513,0.058766,0.438912
-227.423244,-333.719637,2559.353546,0.690407,0.000515,0.053496,0.364554
-228.341927,-332.774912,2554.530319,0.923753,0.000517,0.112260,0.450293
-229.260609,-331.830188,2549.707092,0.697453,0.000503,0.085232,0.380126
-230.179292,-330.885464,2544.883865,0.005162,0.001027,0.063547,0.268608
-231.097975,-329.940740,2540.060638,0.005245,0.015110,0.062971,0.206507
-232.016657,-328.996015,2535.237411,0.004847,0.016010,0.056232,0.189485
-232.935340,-328.051291,2530.414184,0.004489,0.004825,0.019385,0.181616
-233.854023,-327.106567,2525.590958,0.005070,0.001023,0.021399,0.280129
-234.772706,-326.161843,2520.767731,0.004568,0.000489,0.001895,0.270637
-235.691388,-325.217118,2515.944504,0.005190,0.001034,0.000537,0.181508
-236.610071,-324.272394,2511.121277,0.004782,0.010540,0.000585,0.179450
-237.528754,-323.327670,2506.298050,0.004617,0.010113,0.016130,0.170217
-238.447437,-322.382946,2501.474823,0.005102,0.006519,0.000541,0.123484
-239.366119,-321.438221,2496.651596,0.004873,0.001860,0.000496,0.168636
-240.284802,-320.493497,2491.828369,0.348797,0.000500,0.000506,0.236109
-241.203485,-319.548773,2487.005142,0.676364,0.001222,0.000513,0.147400
-242.122168,-318.604049,2482.181915,1.988241,0.001048,0.000505,0.069291
-243.040850,-317.659324,2477.358688,2.022477,0.000511,0.000499,0.111265
-243.959533,-316.714600,2472.535461,2.022477,0.000511,0.000499,0.111265
-244.878216,-315.769876,2467.712234,4.606990,0.000535,0.000558,0.171916
-245.796898,-314.825152,2462.889007,1.488065,0.003631,0.001980,0.433854
-246.715581,-313.880428,2458.065780,1.566685,0.004177,0.001960,0.519839
-247.634264,-312.935703,2453.242553,1.110430,0.014578,0.002331,0.396803
-248.552947,-311.990979,2448.419326,1.946582,0.021472,0.002144,0.351355
-249.471629,-311.046255,2443.596100,1.626670,0.013491,0.003767,0.408776
-250.390312,-310.101531,2438.772873,1.426051,0.068099,0.004332,0.329945
-251.308995,-309.156806,2433.949646,1.952044,0.381976,0.004303,0.189335
-252.227678,-308.212082,2429.126419,2.307841,0.075537,0.158063,0.275897
-253.146360,-307.267358,2424.303192,1.837968,0.028403,0.218436,0.272700
-254.065043,-306.322634,2419.479965,3.577667,0.007102,0.004041,0.391124
